,air,arrang,channel,compris,configur,connect,cool,devic,direct,extend,flow,fluid,form,includ,inlet,invent,outlet,plate,plural,provid,relat,second,structur,surfac,use
92,-0.07123954097335941,-0.0,-0.0,-0.01973031934859844,-0.0,-0.0,-0.0,-0.014789844777354033,-0.02986679716129415,-0.0,-0.0,-0.0,-0.011496768249076555,-0.0,-0.0,-0.0,-0.0,-0.009163503214455145,-0.0,-0.011415716732598592,-0.0,-0.0,-0.0,-0.030160994556324906,-0.0
94,-0.0,-0.0,-0.0,-0.0,-0.027066942201198336,-0.0,-0.0,-0.0,-0.0,-0.026282414367300656,-0.0,-0.0,-0.03064563876996083,-0.06699470780291458,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03131200598924173,-0.0,-0.0,-0.0
95,-0.015453575948006483,-0.0,-0.0,-0.0,-0.0,-0.08373502201129351,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013629988306348116,-0.0,-0.0,-0.0,-0.019877850269605174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
96,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016519187026195512,-0.0,-0.07595113562264758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016133487799195066,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03910913528117995,-0.0,-0.0
97,-0.0,-0.0,-0.0,-0.0,-0.010728217479845575,-0.0,-0.010621984857601373,-0.020834526126511328,-0.0,-0.0,-0.0,-0.0,-0.008097776618406277,-0.017702622630113827,-0.0,-0.0,-0.0,-0.07099769301388886,-0.0,-0.0,-0.0,-0.016547713811964578,-0.02145643495969115,-0.03186595457280412,-0.0
98,-0.0,-0.01741547340416991,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04162980592934602,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03537189855229449,-0.0,-0.0,-0.0,-0.038689539970846835,-0.0,-0.04819868760727004,-0.0,-0.016532128217926368,-0.0,-0.0,-0.02122396091570914
99,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012392063179860885,-0.0,-0.0,-0.0,-0.03158776207572983,-0.0,-0.0,-0.0,-0.0,-0.021912257649307484,-0.0,-0.0,-0.07873865286686349,-0.0,-0.0,-0.0
100,-0.0,-0.0,-0.0,-0.019253277504165014,-0.0,-0.025111841249378097,-0.05886351738506292,-0.02886450854756697,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.022760570377691493,-0.0,-0.0,-0.02551982422276619,-0.022279412540504428,-0.02943175869253146,-0.0,-0.0,-0.0,-0.0
101,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06163606152884868,-0.0,-0.0,-0.02417924995137006,-0.0,-0.0,-0.009397773854700642,-0.02054455833404527,-0.0,-0.0,-0.0,-0.0,-0.021377471491691266,-0.0,-0.0,-0.0,-0.049801997012596175,-0.0,-0.0
102,-0.0,-0.0,-0.0,-0.0,-0.01142893160383447,-0.0,-0.0,-0.07768367027508259,-0.011205383818513001,-0.0,-0.0,-0.0,-0.00862668335059027,-0.009429435208046113,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008565865757977085,-0.01131576039193409,-0.0,-0.034286794811503415,-0.0,-0.0
103,-0.0,-0.0,-0.06241064890384193,-0.0,-0.010916823901476625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00873573579320023,-0.036309986560906046,-0.0,-0.018013841927636744,-0.021617447333152795,-0.0,-0.021406585695922915,-0.0,-0.0,-0.008182046343872651,-0.0,-0.02525794401492457,-0.0,-0.021617447333152795,-0.0
105,-0.0,-0.009256809323052137,-0.0,-0.0,-0.0,-0.06737718369905414,-0.033843379628644935,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.041129136830811715,-0.0,-0.017079296877646213,-0.0,-0.008787286745874616,-0.0,-0.0,-0.0
106,-0.0,-0.01841451576993404,-0.0,-0.014680468392859095,-0.0,-0.00957378793476177,-0.044882955968249566,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008554242834015947,-0.0,-0.0,-0.0086773754224667,-0.0,-0.0,-0.0,-0.025481807827907935,-0.011220738992062392,-0.06118174054191349,-0.0,-0.0,-0.022441477984124783
107,-0.013146569108378303,-0.0,-0.0,-0.0,-0.014053965209080196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03478565423666402,-0.013914800470865843,-0.0,-0.0137790722526449,-0.0,-0.0,-0.010533301232450432,-0.0,-0.07587126950401807,-0.0,-0.0,-0.0
109,-0.0,-0.0,-0.0,-0.0659616401206144,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.030635069336519393,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05041653491395305,-0.0
110,-0.08696797214837727,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0042988526258818,-0.004340578327099877,-0.0042988526258818,-0.01062798504923392,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009954360831574709,-0.0,-0.0,-0.0,-0.0,-0.0
111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008423824891456662,-0.009207699852861953,-0.0,-0.0,-0.0,-0.04028527572193373,-0.0,-0.008364437438634674,-0.0,-0.0,-0.0,-0.0773476736388708,-0.0
112,-0.0,-0.0,-0.0,-0.009432401420793053,-0.0,-0.0,-0.014418956068535181,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021984871354821012,-0.0,-0.0,-0.0,-0.0,-0.07885372283246644,-0.02500490902965855,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014418956068535181
113,-0.0,-0.0,-0.02641340311554947,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.022182801980371127,-0.02305064109246161,-0.010462162094062437,-0.0,-0.0,-0.0,-0.0,-0.03335548004520049,-0.03569801349211075,-0.04155361795205027,-0.0,-0.0,-0.013860637992825792,-0.04117016284012051,-0.0
114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04687255545250968,-0.0669711776693151,-0.0,-0.01812286104143477,-0.0,-0.0,-0.0,-0.017620143179468424,-0.0,-0.0,-0.0,-0.022587381484558154,-0.0,-0.0,-0.0
115,-0.0,-0.0,-0.02766784086613989,-0.009403741798508008,-0.0,-0.049060794172460176,-0.0,-0.0,-0.0,-0.014098087219873526,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02223356797015772,-0.0,-0.052409421262401765,-0.01246446677363316,-0.021763550949496495,-0.0,-0.022394664624862892,-0.0,-0.0,-0.0
118,-0.0,-0.0,-0.029151319123805808,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01695999038960342,-0.0,-0.0,-0.0201945378527224,-0.0,-0.009998777803679122,-0.0,-0.0,-0.0,-0.0,-0.07865136258234089,-0.0,-0.0,-0.0
121,-0.0,-0.0,-0.0,-0.00885274427239988,-0.0,-0.0,-0.013532856062330099,-0.05308812749721863,-0.013400853419200123,-0.0,-0.03281223354432442,-0.0,-0.0,-0.011276943395736316,-0.0,-0.04186165373746347,-0.0,-0.016446191095766168,-0.011734130860154708,-0.010244174879716843,-0.027065712124660198,-0.0,-0.013668200897144645,-0.013532856062330099,-0.0
122,-0.04224320224779009,-0.0,-0.0,-0.0,-0.02257944600664767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.017288539973675264,-0.0,-0.05433720014159844,-0.0,-0.01692306071002689,-0.0,-0.0,-0.0,-0.0,-0.04471172103403177
123,-0.0,-0.0,-0.0,-0.0,-0.00795002886055581,-0.0,-0.0,-0.07719599472742666,-0.0,-0.023158798418228,-0.0,-0.0,-0.0,-0.032795839821789095,-0.0,-0.0,-0.0,-0.0,-0.0068250883707201395,-0.0,-0.0,-0.01226250331226787,-0.0,-0.0,-0.0
124,-0.029187267819964332,-0.0,-0.029729734547478154,-0.0,-0.03120181722761921,-0.0,-0.0,-0.0,-0.0,-0.03029744118464781,-0.02496796083074459,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.026786715324033532,-0.02338543855552099,-0.0,-0.04812716957554638,-0.0,-0.0,-0.0
125,-0.0,-0.0,-0.020804674150239837,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021201951548744057,-0.043681039974476955,-0.06354591120830119,-0.0,-0.009007407824163967,-0.01080930792161326,-0.0,-0.010703871404038045,-0.02627264235620959,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
126,-0.009447761608056104,-0.0,-0.0,-0.0,-0.0,-0.008532097779716858,-0.009999849891529917,-0.0,-0.0,-0.0,-0.0,-0.06718543768406603,-0.0,-0.041664427920186695,-0.019999699783059835,-0.0,-0.029706927050694568,-0.006076302056550538,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
127,-0.01843847096403267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.035575956619035946,-0.0,-0.07386640853930926,-0.0,-0.0,-0.019711122141517882,-0.019515939279462467,-0.0
128,-0.061745382879915024,-0.05362630694179828,-0.0,-0.014250701528450599,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02178450959811463,-0.0,-0.021572018396479375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
129,-0.055632649125119664,-0.012079338481758309,-0.014166655653287025,-0.0,-0.014868124695650044,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03569280138264007,-0.0,-0.022445248289600653,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012764263719616673,-0.011143505327573466,-0.0,-0.04586660791439537,-0.0,-0.0,-0.0
130,-0.0,-0.0444661459388975,-0.04171993879939509,-0.007089883417668418,-0.0,-0.0,-0.0,-0.0,-0.0,-0.010629151346635545,-0.0,-0.05461269027644838,-0.0,-0.01806269593321081,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0253264442128641,-0.0,-0.0,-0.0
133,-0.0,-0.0046900050052763615,-0.0,-0.0037389780487590424,-0.0,-0.004876708559102988,-0.0,-0.0,-0.0,-0.005605474902869071,-0.009238884363836995,-0.052801812081586054,-0.0,-0.009525688874852382,-0.040009442425976455,-0.0,-0.039619180967045656,-0.0,-0.0,-0.0,-0.0,-0.04006907309464369,-0.0,-0.0,-0.0
135,-0.0,-0.0,-0.0,-0.009543970570421103,-0.05894168095181568,-0.0,-0.04376852285069234,-0.0,-0.0,-0.0,-0.0,-0.036758143827233435,-0.0,-0.012157452263560709,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.029179015233794896
136,-0.0,-0.013549366296356901,-0.0,-0.0,-0.05003262420673922,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.055470465553869766,-0.012588391787668863,-0.04127939553752184,-0.0,-0.0,-0.0,-0.0,-0.014317645366222945,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
137,-0.0,-0.0,-0.08028797386650402,-0.0,-0.006018819504372566,-0.020338164851727514,-0.0,-0.005844365685640968,-0.0,-0.0,-0.0048163108108803705,-0.0,-0.004543071199337524,-0.019863297992391178,-0.0,-0.0,-0.0,-0.0,-0.02066859163672762,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005959220136633682
138,-0.07372447685764681,-0.0,-0.0,-0.0,-0.0,-0.0,-0.045519035155690585,-0.0,-0.006439290262953844,-0.0,-0.0,-0.0,-0.0,-0.010837445874903215,-0.0,-0.0,-0.0,-0.007902615965779769,-0.0,-0.0,-0.0,-0.01013041720075357,-0.0,-0.0,-0.0
139,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021449316196083458,-0.0,-0.0,-0.0858556886181986,-0.0,-0.0
140,-0.0,-0.0,-0.0,-0.0,-0.06256407773732094,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.034681955764477294,-0.01574135146573988,-0.03441231066470515,-0.0,-0.0,-0.0,-0.0,-0.03580744731702912,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
141,-0.0,-0.021512817900702565,-0.012615123079437036,-0.0,-0.0,-0.02236921774470434,-0.0,-0.0,-0.0,-0.0,-0.010594574883250139,-0.0,-0.019987043989181594,-0.0,-0.0,-0.0,-0.0,-0.07168806228277659,-0.0,-0.02976920481816417,-0.0,-0.0,-0.0,-0.0,-0.013108664798108655
143,-0.0,-0.0,-0.07643611071476167,-0.004329849063884642,-0.006685073581533107,-0.005647375222349445,-0.0,-0.019473925717915307,-0.0,-0.0,-0.016048359053903092,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.035072753435395156,-0.0,-0.005155688009073026,-0.0,-0.0,-0.0
144,-0.0,-0.0,-0.0,-0.017493222071909093,-0.0,-0.02281622001837704,-0.0,-0.0,-0.0,-0.026225833908532007,-0.04322514167392068,-0.0,-0.0407728869537342,-0.0,-0.0,-0.0,-0.0,-0.04874706603220905,-0.0,-0.020242720291047022,-0.0,-0.0,-0.0,-0.0,-0.0
146,-0.0,-0.0,-0.0,-0.02307766477997153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03527795518681539,-0.0,-0.06986769152205471,-0.021436272941867965,-0.0,-0.026704898113748623,-0.0,-0.0,-0.0,-0.0,-0.0
147,-0.02273705913009632,-0.0,-0.0,-0.015742992990807142,-0.024306405369863875,-0.0,-0.0,-0.023601890932550967,-0.0,-0.023601890932550967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01861083131665533,-0.0,-0.05849310974752317,-0.02086701413713728,-0.0,-0.02406571923681129,-0.0,-0.0,-0.0,-0.02406571923681129
148,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016519187026195512,-0.0,-0.07595113562264758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016133487799195066,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03910913528117995,-0.0,-0.0
149,-0.030850688551029834,-0.026794043804391172,-0.0,-0.021360817634394718,-0.03298004977557416,-0.0,-0.0,-0.0,-0.03233496611047918,-0.0,-0.0,-0.027423387400412634,-0.02489370451785098,-0.02721017618239798,-0.0,-0.0,-0.0,-0.019841536023599202,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03265347575002094
150,-0.0,-0.0,-0.0,-0.017081250665415656,-0.0,-0.0,-0.07833438971246347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01990633570952499,-0.0,-0.0,-0.0,-0.0,-0.031732703888661444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
151,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08172795818550484,-0.0,-0.03393837480217659,-0.0,-0.0,-0.0,-0.0,-0.0
152,-0.0,-0.0,-0.0,-0.0,-0.04814074076325811,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07425457233160407,-0.0,-0.0,-0.0
153,-0.0,-0.04464759390899193,-0.0,-0.010169734718091013,-0.00785078462228373,-0.006632137404495015,-0.0,-0.0,-0.007697224729182386,-0.0,-0.012564529912461693,-0.04569628508489372,-0.0,-0.0,-0.031092179305592462,-0.0,-0.0,-0.0,-0.01347977466910254,-0.0,-0.0,-0.0,-0.0,-0.04663826895838869,-0.0
155,-0.0,-0.017624505649158573,-0.04134006228372485,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021064737453518147,-0.03471867716115007,-0.05411542016794343,-0.0,-0.017898227954776993,-0.02147870519367405,-0.0,-0.021269196879722004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
159,-0.0,-0.0,-0.0,-0.04549429734327747,-0.07024095315856002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.017927270759334143,-0.0,-0.014086176460328984,-0.0,-0.01754828874429279,-0.0,-0.0,-0.0,-0.0,-0.0
160,-0.06551263644036462,-0.0,-0.0,-0.0151201755452588,-0.0,-0.0,-0.0,-0.045336326365464016,-0.022888185846088895,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014044757691359653,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.023113641713235766
161,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012158714913434928,-0.0,-0.0,-0.009451480368501918,-0.020661966629112582,-0.0,-0.0,-0.0,-0.0753330578313463,-0.0,-0.0,-0.0,-0.03862798385469725,-0.0,-0.0,-0.0
167,-0.0,-0.0,-0.0212051721177059,-0.0,-0.0,-0.0,-0.04406956500175681,-0.0,-0.0,-0.0,-0.008904383353954116,-0.027758226173137203,-0.0,-0.018361607768181822,-0.011017391250439202,-0.0,-0.010909925039407572,-0.02008380060871797,-0.0,-0.0,-0.0,-0.06007297499834501,-0.0,-0.0,-0.0
172,-0.0,-0.01741547340416991,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04162980592934602,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03537189855229449,-0.0,-0.0,-0.0,-0.038689539970846835,-0.0,-0.04819868760727004,-0.0,-0.016532128217926368,-0.0,-0.0,-0.02122396091570914
173,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08276453546443488,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03132577377721009,-0.0,-0.0,-0.0,-0.0,-0.0
174,-0.0,-0.0,-0.0,-0.004273053728958144,-0.0,-0.0,-0.0,-0.0,-0.045278385366742266,-0.006406161021521845,-0.04751355034816071,-0.04937238303227793,-0.009959556674114127,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02265538011049962,-0.0,-0.0,-0.020352240041133434,-0.0,-0.0,-0.0
176,-0.0,-0.0,-0.046436346964043744,-0.0,-0.0,-0.0,-0.0,-0.0,-0.023891202658931656,-0.0,-0.05849804462277607,-0.020262204813795055,-0.0,-0.005026167580768123,-0.0,-0.004664466236749288,-0.0,-0.014660233648758153,-0.005229937408402631,-0.013697578643061918,-0.0,-0.028189579962929073,-0.0,-0.0,-0.0
179,-0.0,-0.01915552159314976,-0.022465607589278788,-0.0,-0.023578003388784102,-0.0,-0.0,-0.0,-0.023116822009581834,-0.0,-0.018867319835372418,-0.05881635038080639,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02837010900751191,-0.0,-0.03534293823259782,-0.0,-0.0,-0.0,-0.0,-0.0
180,-0.0505975041202768,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0288554244222976,-0.0,-0.0,-0.014875594529276523,-0.017851404635266417,-0.0,-0.05303183357796944,-0.02169443099130157,-0.015478677750136473,-0.01351325323272298,-0.0,-0.013905119382399163,-0.0,-0.0,-0.0
181,-0.02033740253380013,-0.0,-0.062146164119704146,-0.0,-0.0,-0.0,-0.04305167318112834,-0.0,-0.0,-0.0,-0.017397430722024602,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021741120842770512,-0.02152583659056417,-0.02152583659056417
182,-0.0,-0.0,-0.0,-0.007589151073221355,-0.0,-0.039593790081102795,-0.0,-0.06826591970360998,-0.0,-0.0,-0.0093762638173889,-0.0,-0.008844328320743017,-0.0,-0.0,-0.0,-0.0,-0.03524687513960065,-0.0,-0.0,-0.0,-0.0,-0.0117172752669439,-0.0,-0.0
183,-0.0,-0.0,-0.03578404408708429,-0.009729820631234985,-0.0,-0.0,-0.04462082877237501,-0.0,-0.007364264462083156,-0.0,-0.0,-0.03747393640174839,-0.01133904534701194,-0.0,-0.029747219181583337,-0.0,-0.03682132231041578,-0.02259447529842625,-0.0,-0.011259105767394728,-0.0,-0.0,-0.0,-0.0,-0.0
